time,o,h,l,c,volume,complete
2019-02-22 17:30:00,1.13327,1.1347,1.13289,1.13461,457,True
2019-02-22 18:00:00,1.13459,1.13479,1.13433,1.13457,276,True
2019-02-22 18:30:00,1.13459,1.1349,1.13432,1.13441,307,True
2019-02-22 19:00:00,1.13443,1.13449,1.13406,1.13406,235,True
2019-02-22 19:30:00,1.13408,1.1344,1.13359,1.13378,508,True
2019-02-22 20:00:00,1.13375,1.13391,1.13342,1.13348,234,True
2019-02-22 20:30:00,1.13345,1.13358,1.13328,1.1333,180,True
2019-02-22 21:00:00,1.13328,1.13343,1.13309,1.13322,107,True
2019-02-22 21:30:00,1.13323,1.13392,1.13312,1.13392,119,True
2019-02-24 22:00:00,1.13399,1.13426,1.13312,1.13363,189,True
2019-02-24 22:30:00,1.13357,1.13433,1.1335,1.1338,85,True
2019-02-24 23:00:00,1.13383,1.13413,1.13364,1.13407,202,True
2019-02-24 23:30:00,1.1341,1.13431,1.13397,1.13431,106,True
2019-02-25 00:00:00,1.1343,1.13458,1.1339,1.13458,112,True
2019-02-25 00:30:00,1.13456,1.13489,1.13451,1.13486,92,True
2019-02-25 01:00:00,1.13484,1.13494,1.13445,1.1348,137,True
2019-02-25 01:30:00,1.13478,1.13499,1.13441,1.1345,177,True
2019-02-25 02:00:00,1.13454,1.1346,1.1343,1.13439,164,True
2019-02-25 02:30:00,1.13441,1.13446,1.1338,1.1341,208,True
2019-02-25 03:00:00,1.13407,1.13434,1.13388,1.13432,127,True
2019-02-25 03:30:00,1.1343,1.13446,1.13408,1.13444,122,True
2019-02-25 04:00:00,1.13442,1.13442,1.13414,1.13418,69,True
2019-02-25 04:30:00,1.13416,1.13424,1.13406,1.13406,49,True
2019-02-25 05:00:00,1.13408,1.13429,1.13404,1.13429,103,True
2019-02-25 05:30:00,1.13427,1.13442,1.13394,1.13434,126,True
2019-02-25 06:00:00,1.13434,1.1348,1.13432,1.13461,131,True
2019-02-25 06:30:00,1.13459,1.13505,1.13453,1.1349,122,True
2019-02-25 07:00:00,1.13493,1.13596,1.13493,1.13522,366,True
2019-02-25 07:30:00,1.13525,1.13583,1.13516,1.13571,298,True
2019-02-25 08:00:00,1.13568,1.13577,1.13448,1.13505,538,True
2019-02-25 08:30:00,1.13503,1.13524,1.13424,1.13454,444,True
2019-02-25 09:00:00,1.13452,1.13535,1.13445,1.13502,385,True
2019-02-25 09:30:00,1.13505,1.13512,1.13462,1.13501,295,True
2019-02-25 10:00:00,1.13499,1.13562,1.13493,1.13557,271,True
2019-02-25 10:30:00,1.13559,1.13682,1.13543,1.13647,457,True
2019-02-25 11:00:00,1.13644,1.13656,1.13619,1.13645,270,True
2019-02-25 11:30:00,1.13642,1.13681,1.13614,1.13653,307,True
2019-02-25 12:00:00,1.13655,1.13655,1.13571,1.13579,363,True
2019-02-25 12:30:00,1.13578,1.13615,1.13553,1.13579,309,True
2019-02-25 13:00:00,1.13582,1.13603,1.13526,1.13545,490,True
2019-02-25 13:30:00,1.1355,1.13572,1.13493,1.13553,486,True
2019-02-25 14:00:00,1.13557,1.13608,1.13528,1.13606,518,True
2019-02-25 14:30:00,1.13608,1.13616,1.13511,1.13527,601,True
2019-02-25 15:00:00,1.13527,1.13572,1.13503,1.13557,690,True
2019-02-25 15:30:00,1.13558,1.13593,1.1341,1.13472,704,True
2019-02-25 16:00:00,1.1347,1.13513,1.13443,1.13492,532,True
2019-02-25 16:30:00,1.13495,1.13555,1.13454,1.13454,532,True
2019-02-25 17:00:00,1.13452,1.13452,1.13375,1.13419,554,True
2019-02-25 17:30:00,1.13417,1.13498,1.13403,1.13483,732,True
2019-02-25 18:00:00,1.13481,1.13524,1.13453,1.13522,341,True
2019-02-25 18:30:00,1.13519,1.13565,1.13508,1.13562,182,True
2019-02-25 19:00:00,1.13559,1.13653,1.13549,1.1365,275,True
2019-02-25 19:30:00,1.13648,1.13655,1.1362,1.13652,170,True
2019-02-25 20:00:00,1.13654,1.13681,1.13636,1.1365,245,True
2019-02-25 20:30:00,1.13653,1.13656,1.13619,1.13621,78,True
2019-02-25 21:00:00,1.13618,1.13628,1.13611,1.13612,30,True
2019-02-25 21:30:00,1.13611,1.13611,1.13574,1.13598,46,True
2019-02-25 22:00:00,1.13666,1.13695,1.13596,1.13604,213,True
2019-02-25 22:30:00,1.136,1.13613,1.13582,1.13605,36,True
2019-02-25 23:00:00,1.13604,1.13611,1.13583,1.13583,60,True
2019-02-25 23:30:00,1.13585,1.13658,1.13585,1.13657,93,True
2019-02-26 00:00:00,1.13656,1.1366,1.13621,1.13645,149,True
2019-02-26 00:30:00,1.13642,1.13647,1.13617,1.1362,110,True
2019-02-26 01:00:00,1.13623,1.13641,1.13573,1.13576,173,True
2019-02-26 01:30:00,1.13573,1.13583,1.1355,1.13575,137,True
2019-02-26 02:00:00,1.13578,1.13636,1.13575,1.13601,174,True
2019-02-26 02:30:00,1.136,1.13655,1.136,1.13641,157,True
2019-02-26 03:00:00,1.13642,1.13681,1.13639,1.1364,122,True
2019-02-26 03:30:00,1.13639,1.13639,1.13615,1.13629,84,True
2019-02-26 04:00:00,1.13632,1.1365,1.13631,1.13637,71,True
2019-02-26 04:30:00,1.13636,1.13638,1.13591,1.13591,56,True
2019-02-26 05:00:00,1.13593,1.13627,1.13585,1.13603,54,True
2019-02-26 05:30:00,1.136,1.13606,1.13569,1.136,82,True
2019-02-26 06:00:00,1.136,1.13602,1.13553,1.13567,137,True
2019-02-26 06:30:00,1.1357,1.13591,1.135,1.13505,213,True
2019-02-26 07:00:00,1.13503,1.13589,1.13487,1.13529,416,True
2019-02-26 07:30:00,1.13532,1.13592,1.13503,1.13503,395,True
2019-02-26 08:00:00,1.13506,1.13562,1.13464,1.13553,485,True
2019-02-26 08:30:00,1.13555,1.13595,1.13546,1.13556,444,True
2019-02-26 09:00:00,1.13558,1.13601,1.13553,1.13568,301,True
2019-02-26 09:30:00,1.1357,1.13684,1.1357,1.13679,370,True
2019-02-26 10:00:00,1.13682,1.13726,1.13651,1.13651,540,True
2019-02-26 10:30:00,1.13653,1.13702,1.13629,1.13644,388,True
2019-02-26 11:00:00,1.13641,1.13641,1.13553,1.13634,483,True
2019-02-26 11:30:00,1.13637,1.13655,1.13582,1.1365,304,True
2019-02-26 12:00:00,1.13647,1.13674,1.13619,1.13656,356,True
2019-02-26 12:30:00,1.13654,1.13685,1.13617,1.13647,489,True
2019-02-26 13:00:00,1.13645,1.1366,1.13553,1.13575,522,True
2019-02-26 13:30:00,1.13576,1.13763,1.13576,1.13729,714,True
2019-02-26 14:00:00,1.13726,1.1373,1.136,1.13658,660,True
2019-02-26 14:30:00,1.13656,1.13695,1.1359,1.13623,728,True
2019-02-26 15:00:00,1.13618,1.13621,1.1346,1.13547,1207,True
2019-02-26 15:30:00,1.13544,1.13626,1.13511,1.13595,1226,True
2019-02-26 16:00:00,1.13592,1.13771,1.13552,1.13663,1384,True
2019-02-26 16:30:00,1.13665,1.13822,1.13665,1.13739,835,True
2019-02-26 17:00:00,1.13736,1.13778,1.13692,1.13754,533,True
2019-02-26 17:30:00,1.13756,1.13806,1.13741,1.13803,348,True
2019-02-26 18:00:00,1.13807,1.13816,1.13733,1.13745,260,True
2019-02-26 18:30:00,1.13743,1.13816,1.13728,1.13809,242,True
2019-02-26 19:00:00,1.13812,1.13932,1.13807,1.13922,343,True
2019-02-26 19:30:00,1.1392,1.14035,1.13914,1.13969,605,True
